,period,period_end,pv_estimate
159,PT30M,2020-09-21T10:00:00.0000000Z,0.103
160,PT30M,2020-09-21T09:30:00.0000000Z,0.25
161,PT30M,2020-09-21T09:00:00.0000000Z,0.436
162,PT30M,2020-09-21T08:30:00.0000000Z,0.249
163,PT30M,2020-09-21T08:00:00.0000000Z,0.322
164,PT30M,2020-09-21T07:30:00.0000000Z,0.519
165,PT30M,2020-09-21T07:00:00.0000000Z,0.759
166,PT30M,2020-09-21T06:30:00.0000000Z,0.728
167,PT30M,2020-09-21T06:00:00.0000000Z,0.275
168,PT30M,2020-09-21T05:30:00.0000000Z,0.087
169,PT30M,2020-09-21T05:00:00.0000000Z,0.072
170,PT30M,2020-09-21T04:30:00.0000000Z,0.155
171,PT30M,2020-09-21T04:00:00.0000000Z,0.759
172,PT30M,2020-09-21T03:30:00.0000000Z,1.206
173,PT30M,2020-09-21T03:00:00.0000000Z,1.047
174,PT30M,2020-09-21T02:30:00.0000000Z,0.739
175,PT30M,2020-09-21T02:00:00.0000000Z,0.646
176,PT30M,2020-09-21T01:30:00.0000000Z,0.293
177,PT30M,2020-09-21T01:00:00.0000000Z,0.2
178,PT30M,2020-09-21T00:30:00.0000000Z,0.093
179,PT30M,2020-09-21T00:00:00.0000000Z,0.012
180,PT30M,2020-09-20T23:30:00.0000000Z,0.0
181,PT30M,2020-09-20T23:00:00.0000000Z,0.0
182,PT30M,2020-09-20T22:30:00.0000000Z,0.0
183,PT30M,2020-09-20T22:00:00.0000000Z,0.0
184,PT30M,2020-09-20T21:30:00.0000000Z,0.0
185,PT30M,2020-09-20T21:00:00.0000000Z,0.0
186,PT30M,2020-09-20T20:30:00.0000000Z,0.0
187,PT30M,2020-09-20T20:00:00.0000000Z,0.0
188,PT30M,2020-09-20T19:30:00.0000000Z,0.0
189,PT30M,2020-09-20T19:00:00.0000000Z,0.0
190,PT30M,2020-09-20T18:30:00.0000000Z,0.0
191,PT30M,2020-09-20T18:00:00.0000000Z,0.0
192,PT30M,2020-09-20T17:30:00.0000000Z,0.0
193,PT30M,2020-09-20T17:00:00.0000000Z,0.0
194,PT30M,2020-09-20T16:30:00.0000000Z,0.0
195,PT30M,2020-09-20T16:00:00.0000000Z,0.0
196,PT30M,2020-09-20T15:30:00.0000000Z,0.0
197,PT30M,2020-09-20T15:00:00.0000000Z,0.0
198,PT30M,2020-09-20T14:30:00.0000000Z,0.0
199,PT30M,2020-09-20T14:00:00.0000000Z,0.0
200,PT30M,2020-09-20T13:30:00.0000000Z,0.0
201,PT30M,2020-09-20T13:00:00.0000000Z,0.0
202,PT30M,2020-09-20T12:30:00.0000000Z,0.0
203,PT30M,2020-09-20T12:00:00.0000000Z,0.0
204,PT30M,2020-09-20T11:30:00.0000000Z,0.005
205,PT30M,2020-09-20T11:00:00.0000000Z,0.023
206,PT30M,2020-09-20T10:30:00.0000000Z,0.083
207,PT30M,2020-09-20T10:00:00.0000000Z,0.078
208,PT30M,2020-09-20T09:30:00.0000000Z,0.097
209,PT30M,2020-09-20T09:00:00.0000000Z,0.087
210,PT30M,2020-09-20T08:30:00.0000000Z,0.537
211,PT30M,2020-09-20T08:00:00.0000000Z,0.921
212,PT30M,2020-09-20T07:30:00.0000000Z,0.711
213,PT30M,2020-09-20T07:00:00.0000000Z,0.813
214,PT30M,2020-09-20T06:30:00.0000000Z,0.606
215,PT30M,2020-09-20T06:00:00.0000000Z,0.63
216,PT30M,2020-09-20T05:30:00.0000000Z,0.95
217,PT30M,2020-09-20T05:00:00.0000000Z,1.873
218,PT30M,2020-09-20T04:30:00.0000000Z,2.392
219,PT30M,2020-09-20T04:00:00.0000000Z,2.662
220,PT30M,2020-09-20T03:30:00.0000000Z,2.742
221,PT30M,2020-09-20T03:00:00.0000000Z,2.453
222,PT30M,2020-09-20T02:30:00.0000000Z,1.992
223,PT30M,2020-09-20T02:00:00.0000000Z,1.408
224,PT30M,2020-09-20T01:30:00.0000000Z,0.789
225,PT30M,2020-09-20T01:00:00.0000000Z,0.46
226,PT30M,2020-09-20T00:30:00.0000000Z,0.143
227,PT30M,2020-09-20T00:00:00.0000000Z,0.023
228,PT30M,2020-09-19T23:30:00.0000000Z,0.0
229,PT30M,2020-09-19T23:00:00.0000000Z,0.0
230,PT30M,2020-09-19T22:30:00.0000000Z,0.0
231,PT30M,2020-09-19T22:00:00.0000000Z,0.0
232,PT30M,2020-09-19T21:30:00.0000000Z,0.0
233,PT30M,2020-09-19T21:00:00.0000000Z,0.0
234,PT30M,2020-09-19T20:30:00.0000000Z,0.0
235,PT30M,2020-09-19T20:00:00.0000000Z,0.0
236,PT30M,2020-09-19T19:30:00.0000000Z,0.0
237,PT30M,2020-09-19T19:00:00.0000000Z,0.0
238,PT30M,2020-09-19T18:30:00.0000000Z,0.0
239,PT30M,2020-09-19T18:00:00.0000000Z,0.0
240,PT30M,2020-09-19T17:30:00.0000000Z,0.0
241,PT30M,2020-09-19T17:00:00.0000000Z,0.0
242,PT30M,2020-09-19T16:30:00.0000000Z,0.0
243,PT30M,2020-09-19T16:00:00.0000000Z,0.0
244,PT30M,2020-09-19T15:30:00.0000000Z,0.0
245,PT30M,2020-09-19T15:00:00.0000000Z,0.0
246,PT30M,2020-09-19T14:30:00.0000000Z,0.0
247,PT30M,2020-09-19T14:00:00.0000000Z,0.0
248,PT30M,2020-09-19T13:30:00.0000000Z,0.0
249,PT30M,2020-09-19T13:00:00.0000000Z,0.0
250,PT30M,2020-09-19T12:30:00.0000000Z,0.0
251,PT30M,2020-09-19T12:00:00.0000000Z,0.0
252,PT30M,2020-09-19T11:30:00.0000000Z,0.009
253,PT30M,2020-09-19T11:00:00.0000000Z,0.014
254,PT30M,2020-09-19T10:30:00.0000000Z,0.039
255,PT30M,2020-09-19T10:00:00.0000000Z,0.062
256,PT30M,2020-09-19T09:30:00.0000000Z,0.062
257,PT30M,2020-09-19T09:00:00.0000000Z,0.068
258,PT30M,2020-09-19T08:30:00.0000000Z,0.108
259,PT30M,2020-09-19T08:00:00.0000000Z,0.123
260,PT30M,2020-09-19T07:30:00.0000000Z,0.086
261,PT30M,2020-09-19T07:00:00.0000000Z,0.093
262,PT30M,2020-09-19T06:30:00.0000000Z,0.263
263,PT30M,2020-09-19T06:00:00.0000000Z,0.19
264,PT30M,2020-09-19T05:30:00.0000000Z,0.103
265,PT30M,2020-09-19T05:00:00.0000000Z,0.254
266,PT30M,2020-09-19T04:30:00.0000000Z,0.207
267,PT30M,2020-09-19T04:00:00.0000000Z,0.171
268,PT30M,2020-09-19T03:30:00.0000000Z,0.6
269,PT30M,2020-09-19T03:00:00.0000000Z,0.23
270,PT30M,2020-09-19T02:30:00.0000000Z,0.087
271,PT30M,2020-09-19T02:00:00.0000000Z,0.104
272,PT30M,2020-09-19T01:30:00.0000000Z,0.085
273,PT30M,2020-09-19T01:00:00.0000000Z,0.073
274,PT30M,2020-09-19T00:30:00.0000000Z,0.044
275,PT30M,2020-09-19T00:00:00.0000000Z,0.007
276,PT30M,2020-09-18T23:30:00.0000000Z,0.0
277,PT30M,2020-09-18T23:00:00.0000000Z,0.0
278,PT30M,2020-09-18T22:30:00.0000000Z,0.0
279,PT30M,2020-09-18T22:00:00.0000000Z,0.0
280,PT30M,2020-09-18T21:30:00.0000000Z,0.0
281,PT30M,2020-09-18T21:00:00.0000000Z,0.0
282,PT30M,2020-09-18T20:30:00.0000000Z,0.0
283,PT30M,2020-09-18T20:00:00.0000000Z,0.0
284,PT30M,2020-09-18T19:30:00.0000000Z,0.0
285,PT30M,2020-09-18T19:00:00.0000000Z,0.0
286,PT30M,2020-09-18T18:30:00.0000000Z,0.0
287,PT30M,2020-09-18T18:00:00.0000000Z,0.0
288,PT30M,2020-09-18T17:30:00.0000000Z,0.0
289,PT30M,2020-09-18T17:00:00.0000000Z,0.0
290,PT30M,2020-09-18T16:30:00.0000000Z,0.0
291,PT30M,2020-09-18T16:00:00.0000000Z,0.0
292,PT30M,2020-09-18T15:30:00.0000000Z,0.0
293,PT30M,2020-09-18T15:00:00.0000000Z,0.0
294,PT30M,2020-09-18T14:30:00.0000000Z,0.0
295,PT30M,2020-09-18T14:00:00.0000000Z,0.0
296,PT30M,2020-09-18T13:30:00.0000000Z,0.0
297,PT30M,2020-09-18T13:00:00.0000000Z,0.0
298,PT30M,2020-09-18T12:30:00.0000000Z,0.0
299,PT30M,2020-09-18T12:00:00.0000000Z,0.002
300,PT30M,2020-09-18T11:30:00.0000000Z,0.018
301,PT30M,2020-09-18T11:00:00.0000000Z,0.061
302,PT30M,2020-09-18T10:30:00.0000000Z,0.107
303,PT30M,2020-09-18T10:00:00.0000000Z,0.594
304,PT30M,2020-09-18T09:30:00.0000000Z,0.515
305,PT30M,2020-09-18T09:00:00.0000000Z,1.717
306,PT30M,2020-09-18T08:30:00.0000000Z,2.683
307,PT30M,2020-09-18T08:00:00.0000000Z,2.929
308,PT30M,2020-09-18T07:30:00.0000000Z,2.359
309,PT30M,2020-09-18T07:00:00.0000000Z,1.971
310,PT30M,2020-09-18T06:30:00.0000000Z,2.661
311,PT30M,2020-09-18T06:00:00.0000000Z,3.402
312,PT30M,2020-09-18T05:30:00.0000000Z,3.767
313,PT30M,2020-09-18T05:00:00.0000000Z,3.845
314,PT30M,2020-09-18T04:30:00.0000000Z,3.729
315,PT30M,2020-09-18T04:00:00.0000000Z,3.537
316,PT30M,2020-09-18T03:30:00.0000000Z,3.258
317,PT30M,2020-09-18T03:00:00.0000000Z,2.896
318,PT30M,2020-09-18T02:30:00.0000000Z,2.285
319,PT30M,2020-09-18T02:00:00.0000000Z,1.673
320,PT30M,2020-09-18T01:30:00.0000000Z,1.109
321,PT30M,2020-09-18T01:00:00.0000000Z,0.626
322,PT30M,2020-09-18T00:30:00.0000000Z,0.192
323,PT30M,2020-09-18T00:00:00.0000000Z,0.021
324,PT30M,2020-09-17T23:30:00.0000000Z,0.0
325,PT30M,2020-09-17T23:00:00.0000000Z,0.0
326,PT30M,2020-09-17T22:30:00.0000000Z,0.0
327,PT30M,2020-09-17T22:00:00.0000000Z,0.0
328,PT30M,2020-09-17T21:30:00.0000000Z,0.0
329,PT30M,2020-09-17T21:00:00.0000000Z,0.0
330,PT30M,2020-09-17T20:30:00.0000000Z,0.0
331,PT30M,2020-09-17T20:00:00.0000000Z,0.0
332,PT30M,2020-09-17T19:30:00.0000000Z,0.0
333,PT30M,2020-09-17T19:00:00.0000000Z,0.0
334,PT30M,2020-09-17T18:30:00.0000000Z,0.0
