Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,79790,-,-,-,33.65,-117.7,-8,146,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.0.6
Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed
2015,11,6,11,30,23,82,959,702,0,-1,82,959,0,702,20.35,49.72,0.145,1000,0.757,73.10000000000001,1.6
2015,11,6,12,0,24,82,956,696,0,-1,82,956,0,696,19.07,50.08,0.145,1000,0.75,62.7,1.3
2015,11,6,12,30,24,81,949,673,0,-1,81,949,0,673,19.06,51.45,0.145,1000,0.75,62.7,1.1
2015,11,6,13,0,24,79,938,634,0,-1,79,938,0,634,19.66,53.74,0.145,1000,0.751,41.2,1
2015,11,6,13,30,24,76,918,579,0,-1,76,918,0,579,19.66,56.85,0.145,1000,0.754,41.2,0.9
2015,11,6,14,0,24,73,888,509,0,0,73,888,0,509,22.21,60.63,0.145,1000,0.757,17.3,0.9
2015,11,6,14,30,23,68,848,427,0,0,68,848,0,427,23.59,64.98,0.145,1000,0.761,17.3,0.9
2015,11,6,15,0,23,63,787,335,0,1,63,787,0,335,25.96,69.79,0.145,1000,0.766,356,1
2015,11,6,15,30,22,54,702,236,0,1,54,702,0,236,27.6,74.95,0.145,1000,0.771,356,1
2015,11,6,16,0,21,42,559,135,0,4,42,559,0,135,35.980000000000004,80.4,0.145,1000,0.777,312.1,1
2015,11,6,16,30,19,23,317,45,0,4,23,317,0,45,40.75,86.09,0.145,1000,0.783,312.1,1.3
2015,11,6,17,0,18,0,0,0,0,4,0,0,0,0,42.37,91.95,0.145,1000,0.79,312.90000000000003,1.7000000000000002
2015,11,6,17,30,17,0,0,0,0,4,0,0,0,0,45.14,97.95,0.145,1000,0.794,312.90000000000003,1.7000000000000002
2015,11,6,18,0,17,0,0,0,0,4,0,0,0,0,46.58,104.05,0.145,1000,0.799,329.20000000000005,1.8
2015,11,6,18,30,16,0,0,0,0,4,0,0,0,0,49.65,110.23,0.145,1000,0.796,329.20000000000005,1.7000000000000002
2015,11,6,19,0,16,0,0,0,0,4,0,0,0,0,50.24,116.46000000000001,0.145,1000,0.793,347.5,1.6
2015,11,6,19,30,16,0,0,0,0,4,0,0,0,0,53.58,122.7,0.145,1000,0.784,347.5,1.5
2015,11,6,20,0,16,0,0,0,0,4,0,0,0,0,51.620000000000005,128.93,0.145,1000,0.776,8.9,1.5
2015,11,6,20,30,15,0,0,0,0,4,0,0,0,0,51.620000000000005,135.11,0.145,1000,0.764,8.9,1.5
2015,11,6,21,0,15,0,0,0,0,3,0,0,0,0,48.67,141.17000000000002,0.145,1000,0.752,30.400000000000002,1.6
2015,11,6,21,30,15,0,0,0,0,3,0,0,0,0,48.660000000000004,147.01,0.145,1000,0.739,30.400000000000002,1.7000000000000002
2015,11,6,22,0,15,0,0,0,0,2,0,0,0,0,46.35,152.49,0.145,1000,0.726,46,1.9000000000000001
2015,11,6,22,30,14,0,0,0,0,2,0,0,0,0,49.45,157.29,0.145,1000,0.715,46,2
2015,11,6,23,0,14,0,0,0,0,2,0,0,0,0,48.02,160.9,0.145,1000,0.705,55,2.1
2015,11,6,23,30,14,0,0,0,0,2,0,0,0,0,48.02,162.52,0.145,1000,0.6970000000000001,55,2.2
2015,11,7,0,0,14,0,0,0,0,1,0,0,0,0,47.15,161.64000000000001,0.145,1000,0.6890000000000001,59.1,2.3000000000000003
2015,11,7,0,30,14,0,0,0,0,1,0,0,0,0,50.34,158.55,0.145,1000,0.683,59.1,2.3000000000000003
2015,11,7,1,0,14,0,0,0,0,1,0,0,0,0,49.410000000000004,154.04,0.145,1000,0.678,58.800000000000004,2.3000000000000003
2015,11,7,1,30,13,0,0,0,0,1,0,0,0,0,49.4,148.73,0.145,1000,0.674,58.800000000000004,2.2
2015,11,7,2,0,13,0,0,0,0,1,0,0,0,0,48.59,142.98,0.145,1000,0.67,56.2,2.2
2015,11,7,2,30,13,0,0,0,0,1,0,0,0,0,48.59,136.97,0.145,1000,0.667,56.2,2.2
2015,11,7,3,0,13,0,0,0,0,1,0,0,0,0,48.03,130.83,0.145,1000,0.664,56,2.3000000000000003
2015,11,7,3,30,13,0,0,0,0,1,0,0,0,0,48.03,124.62,0.145,1000,0.66,56,2.3000000000000003
2015,11,7,4,0,13,0,0,0,0,1,0,0,0,0,47.71,118.38,0.145,1000,0.657,59.400000000000006,2.4000000000000004
2015,11,7,4,30,13,0,0,0,0,1,0,0,0,0,47.71,112.15,0.145,1000,0.653,59.400000000000006,2.4000000000000004
2015,11,7,5,0,13,0,0,0,0,1,0,0,0,0,47.43,105.97,0.145,1000,0.65,64,2.5
2015,11,7,5,30,13,0,0,0,0,1,0,0,0,0,47.43,99.84,0.145,1000,0.647,64,2.5
2015,11,7,6,0,13,0,0,0,0,1,0,0,0,0,47.38,93.82000000000001,0.145,1000,0.645,69.3,2.5
2015,11,7,6,30,14,15,224,23,0,1,15,224,0,23,44.38,87.92,0.145,1000,0.645,69.3,2.6
2015,11,7,7,0,16,36,527,107,0,1,36,527,0,107,40.62,82.2,0.145,1000,0.645,72.9,2.7
2015,11,7,7,30,17,49,684,207,0,1,49,684,0,207,38.11,76.68,0.145,1000,0.646,72.9,3.1
2015,11,7,8,0,19,58,782,307,0,1,58,782,0,307,32.3,71.44,0.145,1000,0.647,78,3.6
2015,11,7,8,30,20,65,845,402,0,1,65,845,0,402,30.35,66.54,0.145,1000,0.647,78,3.6
2015,11,7,9,0,21,70,889,487,0,0,70,889,0,487,27.71,62.07,0.145,1000,0.647,85,3.7
2015,11,7,9,30,22,74,920,560,0,0,74,920,0,560,26.05,58.120000000000005,0.145,1000,0.647,85,2.9000000000000004
2015,11,7,10,0,23,74,949,621,0,2,74,949,0,621,27.03,54.83,0.145,1000,0.648,93,2.2
2015,11,7,10,30,23,76,962,665,0,2,76,962,0,665,27.02,52.300000000000004,0.145,1000,0.652,93,1.6
2015,11,7,11,0,24,79,967,692,0,1,79,967,0,692,24.96,50.67,0.145,1000,0.656,121.60000000000001,1
2015,11,7,11,30,24,79,970,703,0,1,79,970,0,703,24.95,50.01,0.145,1000,0.665,121.60000000000001,1
2015,11,7,12,0,25,81,963,696,0,1,81,963,0,696,23.54,50.38,0.145,1000,0.675,204.70000000000002,1
2015,11,7,12,30,25,80,955,672,0,1,80,955,0,672,23.53,51.730000000000004,0.145,1000,0.687,204.70000000000002,1.3
2015,11,7,13,0,25,80,938,632,0,2,80,938,0,632,23.79,54.01,0.145,1000,0.6990000000000001,233.8,1.6
2015,11,7,13,30,24,77,918,576,0,2,77,918,0,576,25.26,57.1,0.145,1000,0.71,233.8,1.8
2015,11,7,14,0,24,73,890,507,0,1,73,890,0,507,25.13,60.870000000000005,0.145,1000,0.721,244.3,2.1
2015,11,7,14,30,23,68,850,425,0,1,68,850,0,425,26.69,65.2,0.145,1000,0.731,244.3,2.3000000000000003
2015,11,7,15,0,23,61,796,333,0,2,61,796,0,333,27.26,69.99,0.145,1000,0.741,250.70000000000002,2.5
2015,11,7,15,30,22,52,711,235,0,2,52,711,0,235,28.97,75.14,0.145,1000,0.751,250.70000000000002,2.3000000000000003
2015,11,7,16,0,21,40,578,135,0,5,40,578,0,135,37.79,80.58,0.145,1000,0.762,259.5,2.2
2015,11,7,16,30,19,22,338,44,0,5,22,338,0,44,42.800000000000004,86.25,0.145,1000,0.773,259.5,2.1
2015,11,7,17,0,18,0,0,0,0,5,0,0,0,0,47.59,92.11,0.145,1000,0.785,272.7,2.1
2015,11,7,17,30,17,0,0,0,0,5,0,0,0,0,50.71,98.10000000000001,0.145,1000,0.794,272.7,1.9000000000000001
2015,11,7,18,0,17,0,0,0,0,6,0,0,0,0,54.18,104.2,0.145,1000,0.804,298.2,1.7000000000000002
2015,11,7,18,30,17,0,0,0,0,6,0,0,0,0,57.76,110.37,0.145,1000,0.808,298.2,1.5
2015,11,7,19,0,17,0,0,0,0,7,0,0,0,0,59.68,116.60000000000001,0.145,1000,0.812,339.70000000000005,1.4000000000000001
2015,11,7,19,30,16,0,0,0,0,7,0,0,0,0,59.68,122.84,0.145,1000,0.811,339.70000000000005,1.4000000000000001
2015,11,7,20,0,16,0,0,0,0,6,0,0,0,0,58.58,129.07,0.145,1000,0.811,19.5,1.4000000000000001
2015,11,7,20,30,16,0,0,0,0,6,0,0,0,0,58.57,135.25,0.145,1000,0.805,19.5,1.4000000000000001
2015,11,7,21,0,16,0,0,0,0,6,0,0,0,0,55.800000000000004,141.32,0.145,1000,0.799,47.7,1.5
2015,11,7,21,30,15,0,0,0,0,6,0,0,0,0,59.51,147.18,0.145,1000,0.79,47.7,1.5
2015,11,7,22,0,15,0,0,0,0,5,0,0,0,0,55.67,152.68,0.145,1000,0.782,66.4,1.6
2015,11,7,22,30,15,0,0,0,0,5,0,0,0,0,55.660000000000004,157.52,0.145,1000,0.773,66.4,1.6
2015,11,7,23,0,15,0,0,0,0,4,0,0,0,0,51.67,161.16,0.145,1000,0.764,76.80000000000001,1.7000000000000002
2015,11,7,23,30,15,0,0,0,0,4,0,0,0,0,51.67,162.82,0.145,1000,0.758,76.80000000000001,1.7000000000000002
2015,11,8,0,0,15,0,0,0,0,3,0,0,0,0,48.480000000000004,161.92000000000002,0.145,1000,0.752,85.2,1.8
2015,11,8,0,30,15,0,0,0,0,3,0,0,0,0,51.730000000000004,158.8,0.145,1000,0.752,85.2,1.8
2015,11,8,1,0,15,0,0,0,0,2,0,0,0,0,49.94,154.26,0.145,1000,0.752,92,1.8
2015,11,8,1,30,14,0,0,0,0,2,0,0,0,0,49.94,148.93,0.145,1000,0.759,92,1.8
2015,11,8,2,0,14,0,0,0,0,2,0,0,0,0,48.84,143.16,0.145,1000,0.766,96.4,1.8
2015,11,8,2,30,14,0,0,0,0,2,0,0,0,0,48.84,137.14000000000001,0.145,1000,0.775,96.4,1.8
2015,11,8,3,0,14,0,0,0,0,2,0,0,0,0,47.85,130.99,0.145,1000,0.785,99.30000000000001,1.9000000000000001
2015,11,8,3,30,14,0,0,0,0,2,0,0,0,0,47.85,124.78,0.145,1000,0.794,99.30000000000001,1.9000000000000001
2015,11,8,4,0,14,0,0,0,0,2,0,0,0,0,47.86,118.54,0.145,1000,0.803,100.30000000000001,1.9000000000000001
2015,11,8,4,30,14,0,0,0,0,2,0,0,0,0,47.86,112.31,0.145,1000,0.812,100.30000000000001,1.8
2015,11,8,5,0,14,0,0,0,0,2,0,0,0,0,47.660000000000004,106.13,0.145,1000,0.8220000000000001,100.7,1.8
2015,11,8,5,30,14,0,0,0,0,2,0,0,0,0,50.88,100.01,0.145,1000,0.8310000000000001,100.7,1.8
2015,11,8,6,0,14,0,0,0,0,2,0,0,0,0,50.620000000000005,94,0.145,1000,0.841,103.4,1.8
2015,11,8,6,30,14,14,170,20,0,2,14,170,0,20,47.43,88.11,0.145,1000,0.852,103.4,1.7000000000000002
2015,11,8,7,0,15,38,465,99,0,3,38,465,0,99,47.85,82.39,0.145,1000,0.864,110.60000000000001,1.6
2015,11,8,7,30,17,53,631,196,0,3,53,631,0,196,44.87,76.89,0.145,1000,0.875,110.60000000000001,1.9000000000000001
2015,11,8,8,0,19,64,729,294,0,2,64,729,0,294,37.64,71.66,0.145,1000,0.886,116.60000000000001,2.2
2015,11,8,8,30,20,72,796,386,0,2,72,796,0,386,35.34,66.77,0.145,1000,0.896,116.60000000000001,2.1
2015,11,8,9,0,21,79,841,470,0,3,79,841,0,470,32.74,62.31,0.145,1000,0.907,154.20000000000002,2.1
2015,11,8,9,30,21,84,873,542,0,3,84,873,0,542,32.74,58.38,0.145,1000,0.92,154.20000000000002,2.1
2015,11,8,10,0,22,79,919,605,0,3,79,919,0,605,32.06,55.1,0.145,1000,0.934,179.60000000000002,2.2
2015,11,8,10,30,22,81,933,648,0,3,81,933,0,648,32.05,52.59,0.145,1000,0.9500000000000001,179.60000000000002,2.4000000000000004
2015,11,8,11,0,23,83,940,675,0,4,83,940,0,675,31.650000000000002,50.96,0.145,1000,0.967,203.60000000000002,2.6
2015,11,8,11,30,23,83,943,686,0,4,83,943,0,686,31.63,50.300000000000004,0.145,1000,0.983,203.60000000000002,2.7
2015,11,8,12,0,24,83,941,680,0,5,83,941,0,680,33.13,50.660000000000004,0.145,1000,1,214.9,2.8000000000000003
2015,11,8,12,30,23,82,933,657,0,5,82,933,0,657,33.11,52.01,0.145,990,1.01,214.9,2.8000000000000003
2015,11,8,13,0,23,81,918,617,0,5,81,918,0,617,34.22,54.28,0.145,990,1.02,213.5,2.8000000000000003
2015,11,8,13,30,23,78,897,563,0,5,78,897,0,563,34.22,57.35,0.145,990,1.036,213.5,2.9000000000000004
2015,11,8,14,0,23,76,864,493,0,5,76,864,0,493,35.09,61.1,0.145,990,1.051,215.4,3.1
2015,11,8,14,30,22,71,822,413,0,5,71,822,0,413,37.300000000000004,65.42,0.145,990,1.068,215.4,3.1
2015,11,8,15,0,22,64,760,322,0,6,64,760,0,322,38.96,70.19,0.145,990,1.085,220.9,3.2
2015,11,8,15,30,21,55,672,225,0,6,55,672,0,225,41.43,75.33,0.145,990,1.096,220.9,2.7
2015,11,8,16,0,20,42,531,127,0,8,42,531,0,127,49.51,80.75,0.14400000000000002,990,1.108,223.5,2.3000000000000003
2015,11,8,16,30,18,22,288,40,0,8,22,288,0,40,56.120000000000005,86.41,0.14400000000000002,990,1.113,223.5,2
2015,11,8,17,0,17,0,0,0,0,9,0,0,0,0,67.14,92.26,0.14400000000000002,990,1.119,226.4,1.7000000000000002
2015,11,8,17,30,17,0,0,0,0,9,0,0,0,0,71.58,98.24000000000001,0.14400000000000002,990,1.12,226.4,1.6
2015,11,8,18,0,17,0,0,0,0,10,0,0,0,0,76.46000000000001,104.33,0.14400000000000002,990,1.122,225.60000000000002,1.5
2015,11,8,18,30,16,0,0,0,0,10,0,0,0,0,76.47,110.5,0.14400000000000002,990,1.1360000000000001,225.60000000000002,1.4000000000000001
2015,11,8,19,0,16,0,0,0,0,11,0,0,0,0,79.45,116.73,0.14400000000000002,1000,1.1500000000000001,218.9,1.4000000000000001
2015,11,8,19,30,16,0,0,0,0,11,0,0,0,0,79.46000000000001,122.97,0.14400000000000002,1000,1.174,218.9,1.4000000000000001
2015,11,8,20,0,16,0,0,0,0,11,0,0,0,0,81.62,129.2,0.14400000000000002,1000,1.2,207.3,1.4000000000000001
2015,11,8,20,30,15,0,0,0,0,11,0,0,0,0,87.05,135.39000000000001,0.14400000000000002,1000,1.228,207.3,1.4000000000000001
2015,11,8,21,0,15,0,0,0,0,12,0,0,0,0,89.36,141.46,0.14400000000000002,1000,1.2570000000000001,195.9,1.5
2015,11,8,21,30,14,0,0,0,0,12,0,0,0,0,95.35000000000001,147.34,0.14400000000000002,1000,1.29,195.9,1.5
2015,11,8,22,0,14,0,0,0,0,12,0,0,0,0,97.73,152.87,0.14400000000000002,1000,1.324,191.70000000000002,1.6
2015,11,8,22,30,14,0,0,0,0,12,0,0,0,0,97.72,157.74,0.14400000000000002,1000,1.359,191.70000000000002,1.6
2015,11,8,23,0,14,0,0,0,0,12,0,0,0,0,99.57000000000001,161.42000000000002,0.14400000000000002,1000,1.3940000000000001,194.4,1.6
2015,11,8,23,30,14,0,0,0,0,12,0,0,0,0,99.56,163.1,0.14400000000000002,1000,1.424,194.4,1.6
2015,11,9,0,0,14,0,0,0,0,13,0,0,0,0,100,162.20000000000002,0.14400000000000002,1000,1.455,198.70000000000002,1.6
2015,11,9,0,30,14,0,0,0,0,13,0,0,0,0,100,159.05,0.14400000000000002,990,1.469,198.70000000000002,1.6
2015,11,9,1,0,14,0,0,0,0,13,0,0,0,0,100,154.48,0.14400000000000002,990,1.483,198.3,1.6
2015,11,9,1,30,14,0,0,0,0,13,0,0,0,0,100,149.12,0.14400000000000002,990,1.484,198.3,1.6
2015,11,9,2,0,14,0,0,0,0,13,0,0,0,0,100,143.33,0.14400000000000002,990,1.485,194.9,1.6
2015,11,9,2,30,14,0,0,0,0,13,0,0,0,0,100,137.31,0.14400000000000002,990,1.483,194.9,1.6
2015,11,9,3,0,14,0,0,0,0,13,0,0,0,0,100,131.16,0.14400000000000002,990,1.482,198.60000000000002,1.6
2015,11,9,3,30,14,0,0,0,0,13,0,0,0,0,100,124.94,0.14400000000000002,990,1.502,198.60000000000002,1.6
2015,11,9,4,0,14,0,0,0,0,13,0,0,0,0,100,118.7,0.14400000000000002,990,1.5230000000000001,206.4,1.6
2015,11,9,4,30,14,0,0,0,0,13,0,0,0,0,100,112.47,0.14400000000000002,990,1.575,206.4,1.5
2015,11,9,5,0,14,0,0,0,0,12,0,0,0,0,98.64,106.29,0.14400000000000002,1000,1.6280000000000001,214.60000000000002,1.5
2015,11,9,5,30,14,0,0,0,0,12,0,0,0,0,98.66,100.18,0.14400000000000002,1000,1.696,214.60000000000002,1.4000000000000001
2015,11,9,6,0,14,0,0,0,1,12,0,0,0,0,96.84,94.17,0.14400000000000002,1000,1.764,218,1.4000000000000001
2015,11,9,6,30,14,13,114,17,0,12,13,114,0,17,96.86,88.29,0.14400000000000002,1000,1.82,218,1.4000000000000001
2015,11,9,7,0,15,40,385,89,0,12,40,385,0,89,90.57000000000001,82.58,0.14400000000000002,1000,1.877,206.70000000000002,1.4000000000000001
2015,11,9,7,30,15,57,553,181,0,12,57,553,0,181,90.59,77.09,0.14400000000000002,1000,1.889,206.70000000000002,1.5
2015,11,9,8,0,16,67,671,276,0,11,67,671,0,276,82.16,71.88,0.14400000000000002,1000,1.9020000000000001,202.10000000000002,1.7000000000000002
2015,11,9,8,30,16,76,742,366,0,11,76,742,0,366,82.16,67,0.14400000000000002,1000,1.875,202.10000000000002,1.9000000000000001
2015,11,9,9,0,17,80,800,449,3,11,193,62,0,222,73.09,62.56,0.14400000000000002,1000,1.848,214.3,2.1
2015,11,9,9,30,17,84,835,519,0,11,84,835,0,519,73.08,58.64,0.14400000000000002,1000,1.811,214.3,2.3000000000000003
2015,11,9,10,0,18,86,866,578,3,11,225,30,0,243,68.09,55.370000000000005,0.14400000000000002,1000,1.774,229.3,2.6
2015,11,9,10,30,18,88,883,621,3,11,239,29,0,257,68.07000000000001,52.870000000000005,0.14400000000000002,1000,1.738,229.3,2.9000000000000004
2015,11,9,11,0,19,90,893,649,3,11,189,4,0,192,64.71000000000001,51.24,0.14400000000000002,1000,1.702,236.60000000000002,3.2
2015,11,9,11,30,19,90,897,660,3,11,58,0,0,58,64.69,50.59,0.14400000000000002,1000,1.666,236.60000000000002,3.4000000000000004
2015,11,9,12,0,19,88,902,656,3,11,105,0,0,105,64.69,50.94,0.14400000000000002,1000,1.6300000000000001,241.4,3.7
2015,11,9,12,30,19,87,896,635,3,11,221,16,0,231,64.68,52.28,0.14400000000000002,1000,1.587,241.4,3.9000000000000004
2015,11,9,13,0,19,83,887,598,3,10,209,15,4,218,63.08,54.53,0.14400000000000002,1000,1.545,248.3,4.2
2015,11,9,13,30,19,80,868,546,3,10,120,0,0,120,63.08,57.59,0.14400000000000002,1000,1.488,248.3,4.2
2015,11,9,14,0,19,74,848,481,2,10,105,0,4,105,60.58,61.33,0.14400000000000002,1000,1.432,253,4.3
2015,11,9,14,30,18,69,808,403,1,10,69,808,0,403,64.52,65.63,0.14400000000000002,1000,1.3840000000000001,253,4.3
2015,11,9,15,0,18,61,756,315,0,9,61,756,0,315,62.440000000000005,70.38,0.14400000000000002,1000,1.336,256,4.3
2015,11,9,15,30,17,52,670,220,0,9,52,670,0,220,66.53,75.5,0.14400000000000002,1000,1.307,256,4.1000000000000005
2015,11,9,16,0,17,40,533,124,0,9,40,533,0,124,65.2,80.92,0.14400000000000002,1000,1.278,259.5,4
2015,11,9,16,30,16,20,285,38,0,9,20,285,0,38,69.51,86.57000000000001,0.14400000000000002,1000,1.268,259.5,3.5
2015,11,9,17,0,15,0,0,0,0,9,0,0,0,0,74.74,92.4,0.14400000000000002,1000,1.258,265.90000000000003,3.1
2015,11,9,17,30,14,0,0,0,0,9,0,0,0,0,79.76,98.38,0.14400000000000002,1000,1.2670000000000001,265.90000000000003,3.1
2015,11,9,18,0,14,0,0,0,0,9,0,0,0,0,81.34,104.46000000000001,0.14400000000000002,1000,1.276,272.3,3.2
2015,11,9,18,30,13,0,0,0,0,9,0,0,0,0,86.86,110.63,0.14400000000000002,1000,1.311,272.3,3.2
2015,11,9,19,0,13,0,0,0,0,10,0,0,0,0,88.8,116.85000000000001,0.14400000000000002,1000,1.346,277.3,3.2
2015,11,9,19,30,13,0,0,0,0,10,0,0,0,0,88.81,123.09,0.14400000000000002,1000,1.399,277.3,3.1
2015,11,9,20,0,13,0,0,0,0,10,0,0,0,0,90.83,129.33,0.14400000000000002,1000,1.452,280,3.1
2015,11,9,20,30,13,0,0,0,0,10,0,0,0,0,90.84,135.52,0.14400000000000002,1000,1.504,280,3.1
2015,11,9,21,0,13,0,0,0,0,10,0,0,0,0,92.3,141.6,0.14400000000000002,1000,1.557,280.6,3.1
2015,11,9,21,30,13,0,0,0,0,10,0,0,0,0,92.3,147.5,0.14400000000000002,1000,1.597,280.6,3
2015,11,9,22,0,13,0,0,0,0,10,0,0,0,0,92.95,153.04,0.14400000000000002,1000,1.639,280.2,3
2015,11,9,22,30,13,0,0,0,0,10,0,0,0,0,92.93,157.95000000000002,0.14400000000000002,1000,1.6600000000000001,280.2,3
2015,11,9,23,0,13,0,0,0,4,10,0,0,0,0,93.19,161.68,0.14400000000000002,1000,1.681,279.2,3
2015,11,9,23,30,13,0,0,0,0,10,0,0,0,0,99.52,163.39000000000001,0.14400000000000002,1000,1.684,279.2,2.9000000000000004
2015,11,10,0,0,13,0,0,0,3,10,0,0,0,0,99.42,162.48,0.14400000000000002,1000,1.687,277.2,2.9000000000000004
2015,11,10,0,30,13,0,0,0,0,10,0,0,0,0,99.41,159.3,0.14400000000000002,1000,1.673,277.2,2.9000000000000004
2015,11,10,1,0,13,0,0,0,0,10,0,0,0,0,98.49000000000001,154.69,0.14400000000000002,1000,1.659,275.8,3
2015,11,10,1,30,13,0,0,0,0,10,0,0,0,0,98.48,149.31,0.14400000000000002,1000,1.6340000000000001,275.8,3.1
2015,11,10,2,0,13,0,0,0,4,10,0,0,0,0,91.12,143.51,0.14400000000000002,1000,1.61,275.90000000000003,3.2
2015,11,10,2,30,13,0,0,0,0,10,0,0,0,0,91.12,137.48,0.14400000000000002,1000,1.584,275.90000000000003,3.3000000000000003
2015,11,10,3,0,13,0,0,0,0,10,0,0,0,0,89.73,131.32,0.14400000000000002,1000,1.559,277.40000000000003,3.5
2015,11,10,3,30,13,0,0,0,0,10,0,0,0,0,95.86,125.10000000000001,0.14400000000000002,1000,1.524,277.40000000000003,3.5
2015,11,10,4,0,13,0,0,0,0,10,0,0,0,0,93.93,118.86,0.14400000000000002,1000,1.489,280.1,3.6
2015,11,10,4,30,12,0,0,0,0,10,0,0,0,0,93.96000000000001,112.63,0.14400000000000002,1000,1.427,280.1,3.6
2015,11,10,5,0,12,0,0,0,0,9,0,0,0,0,91.38,106.46000000000001,0.14400000000000002,1000,1.366,284,3.6
2015,11,10,5,30,12,0,0,0,0,9,0,0,0,0,91.41,100.35000000000001,0.14400000000000002,1000,1.29,284,3.4000000000000004
2015,11,10,6,0,12,0,0,0,0,9,0,0,0,0,88.14,94.35000000000001,0.14400000000000002,1000,1.214,289.6,3.3000000000000003
2015,11,10,6,30,12,13,124,16,0,9,13,124,0,16,88.17,88.47,0.14400000000000002,1000,1.147,289.6,3.4000000000000004
2015,11,10,7,0,13,36,451,93,0,8,36,451,0,93,80.74,82.78,0.14400000000000002,1000,1.08,293.8,3.6
2015,11,10,7,30,13,51,621,188,0,8,51,621,0,188,80.76,77.3,0.14400000000000002,1000,1.038,293.8,3.9000000000000004
2015,11,10,8,0,14,60,736,286,0,7,60,736,0,286,69.19,72.09,0.14400000000000002,1000,0.996,294.7,4.3
2015,11,10,8,30,15,67,804,379,0,7,67,804,0,379,64.86,67.23,0.14400000000000002,1000,0.976,294.7,4.6000000000000005
2015,11,10,9,0,16,73,854,463,0,5,73,854,0,463,52.78,62.800000000000004,0.14400000000000002,1000,0.9570000000000001,291.6,5
2015,11,10,9,30,16,77,886,535,0,5,77,886,0,535,52.78,58.9,0.14400000000000002,1000,0.9510000000000001,291.6,5.2
2015,11,10,10,0,17,80,910,594,0,4,80,910,0,594,45.94,55.64,0.14400000000000002,1000,0.9460000000000001,287.3,5.4
2015,11,10,10,30,17,82,925,637,0,4,82,925,0,637,45.94,53.14,0.14400000000000002,1000,0.9530000000000001,287.3,5.5
2015,11,10,11,0,18,83,934,665,0,4,83,934,0,665,45.13,51.53,0.14400000000000002,1000,0.96,283.8,5.7
2015,11,10,11,30,18,84,937,676,0,4,84,937,0,676,45.12,50.870000000000005,0.14400000000000002,1000,0.972,283.8,5.800000000000001
2015,11,10,12,0,18,85,933,669,0,4,85,933,0,669,42.35,51.22,0.14400000000000002,1000,0.985,282.6,6
2015,11,10,12,30,18,83,925,646,0,4,83,925,0,646,42.34,52.550000000000004,0.14400000000000002,1000,0.992,282.6,6
2015,11,10,13,0,18,83,908,607,0,4,83,908,0,607,42.81,54.79,0.14400000000000002,1000,1,281.90000000000003,6
2015,11,10,13,30,18,80,887,552,0,4,80,887,0,552,42.81,57.83,0.14400000000000002,1000,1.002,281.90000000000003,5.9
2015,11,10,14,0,18,76,856,484,0,4,76,856,0,484,43.160000000000004,61.550000000000004,0.14400000000000002,1000,1.004,281.5,5.800000000000001
2015,11,10,14,30,18,71,813,404,0,4,71,813,0,404,43.160000000000004,65.83,0.14400000000000002,1000,1,281.5,5.6000000000000005
2015,11,10,15,0,18,64,754,315,0,4,64,754,0,315,43.43,70.57000000000001,0.14400000000000002,1000,0.997,280.8,5.4
2015,11,10,15,30,17,54,664,219,0,4,54,664,0,219,46.28,75.68,0.14400000000000002,1000,0.988,280.8,4.800000000000001
2015,11,10,16,0,16,40,527,122,0,4,40,527,0,122,51.07,81.08,0.14400000000000002,1000,0.979,277.7,4.3
2015,11,10,16,30,15,20,273,36,0,4,20,273,0,36,54.480000000000004,86.72,0.14400000000000002,1000,0.971,277.7,3.7
2015,11,10,17,0,14,0,0,0,0,5,0,0,0,0,61.32,92.54,0.14400000000000002,1000,0.964,276.8,3.2
2015,11,10,17,30,14,0,0,0,0,5,0,0,0,0,65.49,98.51,0.14400000000000002,1000,0.9580000000000001,276.8,3
2015,11,10,18,0,14,0,0,0,0,6,0,0,0,0,66.97,104.59,0.14400000000000002,1000,0.9530000000000001,281.8,2.8000000000000003
